**ACTUATORS**
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_2_WALL_EAST,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_2_WALL_NORTH,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_2_WALL_NORTH,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_2_WALL_SOUTH,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_2_WALL_SOUTH,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_2_WALL_WEST,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_2_WALL_WEST,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_2_FLOOR,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_2_FLOOR,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_2_CEILING,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_2_CEILING,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_2 INTERNAL MASS,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_2 INTERNAL MASS,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_2_WALL_EAST_WINDOW,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_2_WALL_EAST_WINDOW,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_3_WALL_EAST,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_3_WALL_EAST,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_3_WALL_NORTH,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_3_WALL_NORTH,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_3_WALL_SOUTH,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_3_WALL_SOUTH,[W/m2-K]
